노드ID,노드명,노드단축명,위도,경도,출발감지반경,도착감지반경,사용여부,데이터 기준일
288001189,1,,36.92710760 ,127.04330610 ,30,30,1,2025-09-01
288001190,1,,36.92628430 ,127.04369280 ,30,30,1,2025-09-01
288001191,1,둔포중학교 건너,36.92615010 ,127.04396870 ,30,30,1,2025-09-01
288010237,1,석곡2리 돌다리 건너,36.92068870 ,127.05215670 ,30,30,1,2025-09-01
288010238,1,이지더원8단지 남문,36.91915060 ,127.05544400 ,30,30,1,2025-09-01
288001195,1,,36.91729000 ,127.05450000 ,30,30,1,2025-09-01
288001108,1,염작2리 마을회관,36.90796000 ,127.06910000 ,30,30,1,2025-09-01
288001111,1,신휴1리 신부엉골 건너,36.90519000 ,127.07090000 ,30,30,1,2025-09-01
288001112,1,염작2리 입구,36.90519000 ,127.07100000 ,30,30,1,2025-09-01
288010239,1,,36.89926650 ,127.06667570 ,30,30,1,2025-09-01
288001114,1,,36.89702010 ,127.06447500 ,30,30,0,2025-09-01
288001116,1,,36.89363030 ,127.06684780 ,30,30,1,2025-09-01
288001014,1,,36.89037660 ,127.06158250 ,30,30,1,2025-09-01
288001099,1,,36.88697490 ,127.06611890 ,30,30,1,2025-09-01
288010240,1,,36.87941110 ,127.07341620 ,30,30,1,2025-09-01
288001106,1,,36.88460180 ,127.08182070 ,30,30,1,2025-09-01
288001098,1,,36.88572170 ,127.08500160 ,30,30,1,2025-09-01
288001104,1,,36.88582060 ,127.08492250 ,30,30,1,2025-09-01
288001129,1,,36.89246690 ,127.09611530 ,30,30,1,2025-09-01
288001130,1,,36.89242260 ,127.09634560 ,30,30,1,2025-09-01
288001132,1,,36.89623000 ,127.10320000 ,30,30,1,2025-09-01
288001134,1,율금리1구 밤개울,36.90128590 ,127.10828550 ,30,30,1,2025-09-01
288001408,1,,36.90544940 ,127.11480950 ,30,30,1,2025-09-01
288001409,1,,36.90733930 ,127.11801040 ,30,30,1,2025-09-01
288001412,1,,36.90884120 ,127.12112360 ,30,30,1,2025-09-01
288001414,1,매주4리 삼천리앞,36.91120010 ,127.12534070 ,30,30,1,2025-09-01
288001135,1,,36.89443000 ,127.09170000 ,30,30,1,2025-09-01
288001136,1,,36.89431810 ,127.09153540 ,30,30,1,2025-09-01
288001123,1,,36.89598970 ,127.08227820 ,30,30,1,2025-09-01
288001125,1,,36.89505720 ,127.07354020 ,30,30,1,2025-09-01
288001095,1,,36.87612620 ,127.06940510 ,30,30,1,2025-09-01
288001018,1,,36.87173500 ,127.06171040 ,30,30,1,2025-09-01
288002025,1,,36.87354450 ,127.05260600 ,30,30,1,2025-09-01
288001993,1,소동3리마을회관,36.87534010 ,127.04898360 ,30,30,1,2025-09-01
288001994,1,소동3리마을회관,36.87520430 ,127.04883850 ,30,30,1,2025-09-01
288000783,1,충무유원지 입구,36.82931640 ,127.01008730 ,30,30,1,2025-09-01
288001561,1,,36.84784300 ,127.01157870 ,30,30,1,2025-09-01
288000849,1,,36.84781530 ,127.01142180 ,30,30,1,2025-09-01
288001675,1,음봉삼거리 입구,36.85490000 ,127.01550000 ,30,30,1,2025-09-01
288000997,1,원남1리 건너,36.86481370 ,127.02715820 ,30,30,1,2025-09-01
288000993,1,원남리 두원공조 건너,36.86499000 ,127.03130000 ,30,30,1,2025-09-01
288000994,1,소동2리 송암 건너,36.86347900 ,127.03848070 ,30,30,1,2025-09-01
288001452,1,,36.82259000 ,126.97750000 ,30,30,1,2025-09-01
288001451,1,쌍죽리 종점,36.82751000 ,126.98430000 ,30,30,1,2025-09-01
288001721,1,쌍죽리 종점,36.82753000 ,126.98410000 ,30,30,1,2025-09-01
288010241,1,,36.82269000 ,126.97740000 ,30,30,1,2025-09-01
288002177,1,,36.81763000 ,126.97390000 ,30,30,1,2025-09-01
288002118,1,,36.82058220 ,126.99352700 ,30,30,1,2025-09-01
288002120,1,,36.82556860 ,126.99384180 ,30,30,1,2025-09-01
288001626,1,,36.83088290 ,126.99281990 ,30,30,1,2025-09-01
288001450,1,,36.83068880 ,126.99277080 ,30,30,1,2025-09-01
288001948,1,,36.81281000 ,127.00140000 ,30,30,1,2025-09-01
288002031,1,,36.80192540 ,127.03384510 ,30,30,1,2025-09-01
288001493,1,,36.80396190 ,127.03363100 ,30,30,1,2025-09-01
288001492,1,,36.81226580 ,127.04211810 ,30,30,1,2025-09-01
288001457,1,,36.80691390 ,127.04849290 ,30,30,1,2025-09-01
288001491,1,,36.80707210 ,127.04860970 ,30,30,1,2025-09-01
288001713,1,명암2리 장목이 건너,36.82031780 ,127.05788320 ,30,30,1,2025-09-01
288001069,1,,36.81956340 ,127.07045780 ,30,30,1,2025-09-01
288001036,1,,36.79890000 ,127.06480000 ,30,30,1,2025-09-01
288001045,1,,36.80798920 ,127.08226570 ,30,30,1,2025-09-01
288002008,1,매곡3리,36.80037910 ,127.08562510 ,30,30,1,2025-09-01
288001047,1,,36.79571420 ,127.08568950 ,30,30,1,2025-09-01
288001050,1,매곡1리,36.78917540 ,127.08322980 ,30,30,1,2025-09-01
288001720,1,,36.78910220 ,127.08317520 ,30,30,0,2025-09-01
288001635,1,매곡1리,36.78907020 ,127.08306330 ,30,30,0,2025-09-01
288002012,1,,36.78688820 ,127.08550390 ,30,30,1,2025-09-01
288002011,1,,36.78738640 ,127.08618480 ,30,30,0,2025-09-01
288002151,1,,36.77661970 ,127.06410270 ,30,30,1,2025-09-01
288001634,1,,36.78942140 ,127.06779600 ,30,30,1,2025-09-01
288010242,1,,36.77659730 ,127.06390110 ,30,30,1,2025-09-01
288010243,1,,36.79975910 ,127.03084170 ,30,30,1,2025-09-01
288010244,1,,36.86926060 ,127.05640190 ,30,30,1,2025-09-01
288010245,1,,36.86647230 ,127.04845230 ,30,30,1,2025-09-01
288000830,1,,36.85020560 ,127.01024680 ,30,30,1,2025-09-01
288000850,1,,36.85037500 ,127.00978020 ,30,30,1,2025-09-01
288000831,1,,36.85108560 ,127.00354570 ,30,30,1,2025-09-01
288000832,1,산정리 건너,36.85095040 ,127.00353540 ,30,30,1,2025-09-01
288010246,1,,36.85313760 ,126.99739100 ,30,30,0,2025-09-01
288000789,1,,36.81727070 ,127.01240200 ,30,30,1,2025-09-01
288010247,1,,36.81738340 ,127.01241810 ,30,30,1,2025-09-01
288001119,1,월랑2리 장수,36.84443600 ,127.07835950 ,30,30,1,2025-09-01
288001102,1,월랑1리 마을회관,36.85391780 ,127.07666970 ,30,30,1,2025-09-01
288001676,1,,36.84832500 ,127.09077070 ,30,30,1,2025-09-01
288001615,1,산동1리 종점,36.84984770 ,127.09741750 ,30,30,0,2025-09-01
288001616,1,산동1리 종점,36.84996990 ,127.09755490 ,30,30,1,2025-09-01
285001730,1,용혈리 종점,36.84992950 ,127.09761340 ,30,30,1,2025-09-01
288001059,1,,36.82108200 ,127.08585320 ,30,30,1,2025-09-01
288001065,1,한라아파트 건너,36.82166540 ,127.08642200 ,30,30,1,2025-09-01
288001064,1,동덕초등학교 건너,36.81956200 ,127.08425250 ,30,30,1,2025-09-01
288001060,1,,36.81950660 ,127.08389400 ,30,30,1,2025-09-01
288001071,1,,36.81768810 ,127.08200330 ,30,30,1,2025-09-01
288001063,1,,36.81774620 ,127.08188530 ,30,30,1,2025-09-01
288001062,1,호산2리 건너,36.81472320 ,127.08099920 ,30,30,1,2025-09-01
288001061,1,,36.81461000 ,127.08080000 ,30,30,1,2025-09-01
288002174,1,미소래산후조리원,36.83446370 ,127.08311760 ,30,30,1,2025-09-01
288000857,1,,36.85534120 ,127.00589180 ,30,30,1,2025-09-01
288000856,1,,36.85652970 ,127.00553640 ,30,30,1,2025-09-01
288000843,1,,36.87126940 ,127.00359020 ,30,30,1,2025-09-01
288010003,1,설화중학교,36.78630304 ,127.09587240 ,30,30,1,2025-09-01
288010004,1,설화중학교,36.78643472 ,127.09576240 ,30,30,1,2025-09-01
288010005,1,아산신도시입구,36.78402802 ,127.09135070 ,30,30,1,2025-09-01
288010006,1,한들물빛 시티프라디움,36.78402000 ,127.09090000 ,30,30,1,2025-09-01
288010007,1,지웰시티 3단지,36.78700000 ,127.08920000 ,30,30,1,2025-09-01
288010008,1,배방STX칸 아파트,36.78698000 ,127.08960000 ,30,30,1,2025-09-01
288010009,1,탕정역건너,36.78894000 ,127.08484400 ,30,30,1,2025-09-01
288010010,1,특수교육원,36.78641806 ,127.10001240 ,30,30,1,2025-09-01
288010011,1,열병합발전소 건너,36.79744000 ,127.09100000 ,30,30,1,2025-09-01
288010012,1,용연마을 휴먼시아,36.79328140 ,127.08808070 ,30,30,0,2025-09-01
288010013,1,용연마을 휴먼시아,36.79379638 ,127.08763740 ,30,30,0,2025-09-01
288010014,1,한글공원,36.79365000 ,127.09660000 ,30,30,1,2025-09-01
288010015,1,한글공원 건너,36.79234000 ,127.09590000 ,30,30,1,2025-09-01
288010016,1,불당2통,36.79551000 ,127.09840000 ,30,30,1,2025-09-01
288010017,1,불당2통,36.79543000 ,127.09890000 ,30,30,1,2025-09-01
288010018,1,용연공원 건너,36.79086000 ,127.09340000 ,30,30,1,2025-09-01
288010019,1,장재리,36.78467540 ,127.11343110 ,30,30,1,2025-09-01
288010020,1,동방초등학교 앞,36.78075139 ,127.11413070 ,30,30,1,2025-09-01
288010021,1,한성아파트 건너,36.76731780 ,127.11910390 ,30,30,1,2025-09-01
288010022,1,중앙하이츠3차아파트(?,36.77422807 ,127.07652900 ,30,30,0,2025-09-01
288010023,1,배방모산,36.77538810 ,127.06085880 ,30,30,0,2025-09-01
288010024,1,배방한라비발디(기둥),36.77007806 ,127.06298740 ,30,30,0,2025-09-01
288010025,1,배방 푸르지오,36.76973473 ,127.05643240 ,30,30,0,2025-09-01
288010026,1,배방 한라비발디(기둥),36.77015969 ,127.06219400 ,30,30,0,2025-09-01
288010027,1,꽃동네,36.77373304 ,127.07036570 ,30,30,0,2025-09-01
288010028,1,배방자이2차아파트(기?,36.77391640 ,127.07290740 ,30,30,0,2025-09-01
288010029,1,금호어울림아파트(기둥,36.77054637 ,127.06819900 ,30,30,0,2025-09-01
288010030,1,온양중,36.77493137 ,126.99704070 ,30,30,1,2025-09-01
288010031,1,주은아파트 건너,36.77476100 ,127.01653740 ,30,30,1,2025-09-01
288010032,1,온양2동,36.78085305 ,126.99991570 ,30,30,1,2025-09-01
288010033,1,굴다리 건너,36.78119803 ,126.99966900 ,30,30,1,2025-09-01
288010034,1,맹사성고택 건너,36.74876471 ,127.04351400 ,30,30,1,2025-09-01
288010035,1,일성아파트 정문,36.79212141 ,127.00111900 ,30,30,1,2025-09-01
288010036,1,청소년교육문화센터,36.79307973 ,127.00120240 ,30,30,1,2025-09-01
288010037,1,신정중학교,36.78868970 ,126.98876630 ,30,30,1,2025-09-01
288010038,1,신정중학교,36.78864000 ,126.98900400 ,30,30,1,2025-09-01
288010039,1,동아아파트 후문 건너,36.78577140 ,126.98683230 ,30,30,1,2025-09-01
288010040,1,동아아파트 후문,36.78625220 ,126.98690520 ,30,30,1,2025-09-01
288010041,1,용화택지1,36.77177636 ,127.00972240 ,30,30,1,2025-09-01
288010042,1,용화택지1,36.77185640 ,127.00982740 ,30,30,1,2025-09-01
288010043,1,신도브래뉴아파트,36.77149305 ,127.01204240 ,30,30,1,2025-09-01
288010044,1,신1통새뜸,36.77811000 ,127.03380000 ,30,30,1,2025-09-01
288010045,1,신2통 입구,36.78481000 ,127.03070000 ,30,30,1,2025-09-01
288010046,1,가덕1리 건너,36.81425650 ,126.92583930 ,30,30,1,2025-09-01
288010047,1,신창코아루,36.79087140 ,126.95483240 ,30,30,1,2025-09-01
288010048,1,신성1리 마을회관,36.77056303 ,126.88502070 ,30,30,0,2025-09-01
288010049,1,도고온천역,36.75032307 ,126.88925900 ,30,30,0,2025-09-01
288010050,1,도고온천역,36.74997804 ,126.88804240 ,30,30,0,2025-09-01
288010051,1,대흥삼거리 건너,36.81414440 ,126.87089900 ,30,30,1,2025-09-01
288010053,1,시전3리 가향리,36.75370302 ,126.89643230 ,30,30,1,2025-09-01
288010054,1,시전3리 가향리,36.75312141 ,126.89473400 ,30,30,1,2025-09-01
288010055,1,시전삼거리,36.75513640 ,126.89884400 ,30,30,1,2025-09-01
288010056,1,시전삼거리,36.75500968 ,126.89913570 ,30,30,1,2025-09-01
288010057,1,신통교앞 건너,36.75973000 ,126.90570000 ,30,30,1,2025-09-01
288010058,1,읍내리2,36.77738638 ,126.93522070 ,30,30,0,2025-09-01
288010059,1,행목2리,36.77015136 ,126.95930400 ,30,30,1,2025-09-01
288010060,1,양우내안애아파트,36.78085973 ,126.95485070 ,30,30,1,2025-09-01
288010061,1,신창샘마을아파트,36.78955972 ,126.95173900 ,30,30,1,2025-09-01
288010062,1,신언1리 된벌,36.75366138 ,126.86649570 ,30,30,1,2025-09-01
288010063,1,가산2리 동안말 건너,36.82453440 ,126.86273830 ,30,30,1,2025-09-01
288010064,1,신언4리 건너,36.76779560 ,126.86557900 ,30,30,1,2025-09-01
288010065,1,신통1리 마을회관 건너,36.76692000 ,126.89800000 ,30,30,1,2025-09-01
288010066,1,신통2리 마을회관,36.76600000 ,126.90500000 ,30,30,1,2025-09-01
288010067,1,연봉정,36.74096639 ,126.85945570 ,30,30,1,2025-09-01
288010068,1,효자리 연봉정,36.74037803 ,126.85951570 ,30,30,1,2025-09-01
288010069,1,덕원프라자,36.74528469 ,126.86241900 ,30,30,1,2025-09-01
288010070,1,창암1리,36.76320550 ,126.94362580 ,30,30,1,2025-09-01
288010071,1,황산2리회관 건너,36.75768530 ,126.95361430 ,30,30,1,2025-09-01
288010072,1,황산리 모산,36.75378135 ,126.95650730 ,30,30,1,2025-09-01
288010073,1,초사1통회차지,36.74323000 ,126.97020000 ,30,30,1,2025-09-01
288010074,1,방축5통 새말,36.76682000 ,126.97670000 ,30,30,1,2025-09-01
288010075,1,평촌2리 입구,36.72749802 ,127.00074070 ,30,30,1,2025-09-01
288010076,1,오미니고개,36.70677805 ,127.00509400 ,30,30,1,2025-09-01
288010077,1,유곡2리,36.69439306 ,126.98681400 ,30,30,1,2025-09-01
288010078,1,유곡교회,36.69208060 ,126.98350630 ,30,30,1,2025-09-01
288010079,1,문금리 탑곡삼거리,36.64114300 ,126.97665710 ,30,30,1,2025-09-01
288010080,1,검단,36.64118306 ,126.99918740 ,30,30,1,2025-09-01
288010081,1,명곡입구,36.60160469 ,126.97094230 ,30,30,1,2025-09-01
288010082,1,석남리,36.55583639 ,126.95131570 ,30,30,1,2025-09-01
288010083,1,석남1리,36.55329473 ,126.95250240 ,30,30,1,2025-09-01
288010084,1,공주마이스터고등학교,36.54725975 ,126.95050570 ,30,30,1,2025-09-01
288010085,1,평촌3리월구리,36.74162474 ,127.00992900 ,30,30,1,2025-09-01
288010086,1,득산2동,36.78186808 ,126.97019400 ,30,30,1,2025-09-01
288010087,1,안골,36.87517080 ,126.97975040 ,30,30,1,2025-09-01
288010088,1,신봉1리 입구,36.89795810 ,126.97208700 ,30,30,1,2025-09-01
288010089,1,와우리대추머리,36.88840350 ,126.94844880 ,30,30,1,2025-09-01
288010090,1,아산흰돌유치원 건너,36.88966580 ,126.94367570 ,30,30,1,2025-09-01
288010091,1,백석포삼거리,36.88979380 ,126.93926990 ,30,30,1,2025-09-01
288010092,1,신운3리,36.87796450 ,126.94260480 ,30,30,1,2025-09-01
288010093,1,신운리게이트볼장,36.88202380 ,126.94127360 ,30,30,1,2025-09-01
288010094,1,백석포,36.88990130 ,126.93911200 ,30,30,1,2025-09-01
288010095,1,와우리,36.88729160 ,126.95558850 ,30,30,1,2025-09-01
288010096,1,성내1리 입구,36.87871000 ,126.98950000 ,30,30,1,2025-09-01
288010097,1,성내2리 안골입구,36.87449000 ,126.98860000 ,30,30,1,2025-09-01
288010098,1,상성리 불무실,36.85751136 ,126.94859740 ,30,30,1,2025-09-01
288010099,1,상성리 옥거리,36.85854807 ,126.94533730 ,30,30,1,2025-09-01
288010100,1,신현리 은낙골,36.86528304 ,126.93288400 ,30,30,1,2025-09-01
288010101,1,신현리 안말,36.86317638 ,126.93055070 ,30,30,1,2025-09-01
288010102,1,송용2리 입구,36.90996370 ,127.03398330 ,30,30,1,2025-09-01
288010103,1,제2공원,36.92224780 ,127.05085080 ,30,30,1,2025-09-01
288010104,1,제2공원,36.92238830 ,127.05105210 ,30,30,1,2025-09-01
288010105,1,전 남방에프씨,36.92078000 ,127.04920000 ,30,30,1,2025-09-01
288010106,1,석곡2리 돌다리,36.92056260 ,127.05216860 ,30,30,1,2025-09-01
288010107,1,이지더원아파트,36.92014000 ,127.05690000 ,30,30,1,2025-09-01
288010108,1,서진캠,36.92357302 ,127.05926570 ,30,30,1,2025-09-01
288010109,1,중앙공원,36.91834637 ,127.06101240 ,30,30,1,2025-09-01
288010110,1,중앙공원,36.91814305 ,127.05968740 ,30,30,1,2025-09-01
288010111,1,태성기연,36.91292473 ,127.06295900 ,30,30,1,2025-09-01
288010112,1,한화,36.91721137 ,127.06295570 ,30,30,1,2025-09-01
288010113,1,공원,36.92251304 ,127.06295570 ,30,30,1,2025-09-01
288010114,1,동보,36.92627471 ,127.06296900 ,30,30,1,2025-09-01
288010115,1,능안말,36.93100000 ,127.06020000 ,30,30,1,2025-09-01
288010116,1,이녹스,36.92450304 ,127.06326070 ,30,30,1,2025-09-01
288010117,1,명화,36.91915973 ,127.06324570 ,30,30,1,2025-09-01
288010118,1,한화테크엠,36.91481638 ,127.06324070 ,30,30,1,2025-09-01
288010119,1,한성티앤아이,36.91169640 ,127.06324900 ,30,30,1,2025-09-01
288010120,1,N마트,36.91955740 ,127.05454900 ,30,30,1,2025-09-01
288010121,1,전 남방에프씨,36.92054000 ,127.05040000 ,30,30,1,2025-09-01
288010122,1,신양1리 마을입구,36.88862360 ,127.05535390 ,30,30,1,2025-09-01
288010123,1,봉재3리,36.89622971 ,127.03532070 ,30,30,1,2025-09-01
288010124,1,퍼스트빌리지,36.89635900 ,127.03008050 ,30,30,1,2025-09-01
288010125,1,퍼스트빌리지,36.89640303 ,127.02923740 ,30,30,1,2025-09-01
288010126,1,봉재1리 장재울,36.88312500 ,127.03655580 ,30,30,1,2025-09-01
288010127,1,소동2리,36.86583440 ,127.04501290 ,30,30,1,2025-09-01
288010128,1,신휴1리,36.89492636 ,127.06962740 ,30,30,1,2025-09-01
288010129,1,의식리,36.89422480 ,127.08644160 ,30,30,1,2025-09-01
288010130,1,신휴1리 건너,36.89475500 ,127.06972590 ,30,30,1,2025-09-01
288010131,1,신휴리저수리,36.89003305 ,127.07145240 ,30,30,1,2025-09-01
288010132,1,신휴3리구부엉골,36.89643280 ,127.06485210 ,30,30,1,2025-09-01
288010133,1,신휴3리구부엉골,36.89651010 ,127.06502570 ,30,30,1,2025-09-01
288010134,1,염작초등학교,36.91656940 ,127.06632630 ,30,30,1,2025-09-01
288010135,1,쌍용1리,36.87617000 ,127.06930000 ,30,30,1,2025-09-01
288010136,1,신수리1구,36.84857473 ,126.97920900 ,30,30,1,2025-09-01
288010137,1,아산온천,36.85328302 ,126.98102240 ,30,30,0,2025-09-01
288010138,1,아산온천 건너,36.85335302 ,126.98147900 ,30,30,1,2025-09-01
288010139,1,인주산업단지,36.87977139 ,126.88055400 ,30,30,1,2025-09-01
288010140,1,인주공단5 건너,36.87429000 ,126.87490000 ,30,30,1,2025-09-01
288010141,1,현대오일뱅크앞,36.87239307 ,126.88090740 ,30,30,1,2025-09-01
288010142,1,서원1리 서원골,36.82375307 ,126.95848230 ,30,30,1,2025-09-01
288010143,1,서원1리,36.82393637 ,126.95859900 ,30,30,1,2025-09-01
288010144,1,석정1리(돌모루),36.81292969 ,127.00139900 ,30,30,1,2025-09-01
288010145,1,석두1리 서릿말,36.81632471 ,126.99178740 ,30,30,1,2025-09-01
288010146,1,쌍죽리,36.82463000 ,126.98220000 ,30,30,1,2025-09-01
288010147,1,쌍죽리입구,36.81757000 ,126.97400000 ,30,30,1,2025-09-01
288010148,1,용두3리(종점),36.81870305 ,127.04662900 ,30,30,1,2025-09-01
288010149,1,삼성전자 기숙사후문,36.81881806 ,127.07205900 ,30,30,0,2025-09-01
288010150,1,명암3리,36.81958138 ,127.07327740 ,30,30,1,2025-09-01
288010151,1,대동리입구,36.80930637 ,127.03793900 ,30,30,1,2025-09-01
288010152,1,백암2리,36.79976136 ,127.03096740 ,30,30,1,2025-09-01
288000958,1,송곡신일아파트,36.80597474 ,127.02145070 ,30,30,1,2025-09-01
288010154,1,송곡1리,36.80681580 ,127.01666550 ,30,30,1,2025-09-01
288010155,1,문방1리 세밑마루,36.86219969 ,126.86788240 ,30,30,1,2025-09-01
288010156,1,탕정우체국,36.79651800 ,127.04680080 ,30,30,1,2025-09-01
288010157,1,홍익아파트,36.80944974 ,127.07836240 ,30,30,1,2025-09-01
288010158,1,초사2리 사래,36.74601000 ,126.98340000 ,30,30,1,2025-09-01
288010159,1,휴대리,36.78063990 ,127.11356900 ,30,30,1,2025-09-01
288010160,1,화천리 대천,36.72108100 ,126.91849400 ,30,30,1,2025-09-01
288010161,1,화천1리회관,36.71978610 ,126.91629490 ,30,30,1,2025-09-01
288010162,1,화천1리,36.71571490 ,126.91388470 ,30,30,1,2025-09-01
288010163,1,경찰인재개발원,36.74576800 ,126.98584900 ,30,30,1,2025-09-01
288000287,1,밀두1리,36.87019293 ,126.88586030 ,30,30,1,2025-09-01
288000688,1,,36.79577620 ,126.97513060 ,30,30,1,2025-09-01
288010166,1,신도브래뉴아파트,36.77129810 ,127.01204330 ,30,30,1,2025-09-01
288000718,1,,36.79042510 ,126.99917610 ,30,30,1,2025-09-01
288000690,1,배미동 건너,36.79456290 ,126.97391720 ,30,30,1,2025-09-01
288010171,1,신창면사무소,36.80347000 ,126.93560000 ,30,30,1,2025-09-01
288010172,1,신창파출소 건너,36.80493230 ,126.93364400 ,30,30,1,2025-09-01
288010173,1,오목오거리 입구,36.80620800 ,126.93178490 ,30,30,1,2025-09-01
288010174,1,남성3리 복지회관,36.79258370 ,126.95814130 ,30,30,1,2025-09-01
288010175,1,남성3리 복지회관,36.79208000 ,126.95870000 ,30,30,1,2025-09-01
288010176,1,장미아파트 정문,36.79283350 ,126.96154690 ,30,30,1,2025-09-01
288010177,1,장미아파트 입구,36.78967710 ,126.96325020 ,30,30,1,2025-09-01
288000473,1,법곡동 건너,36.76352730 ,127.01311330 ,30,30,1,2025-09-01
288001565,1,,36.76007000 ,127.01980000 ,30,30,1,2025-09-01
288000864,1,,36.76001000 ,127.01970000 ,30,30,1,2025-09-01
288000874,1,,36.75984840 ,127.01975570 ,30,30,0,2025-09-01
288000502,1,역촌1리,36.73260530 ,127.00922740 ,30,30,1,2025-09-01
288010178,1,궁화리 진너머 건너,36.80443700 ,126.91696800 ,30,30,1,2025-09-01
288000513,1,,36.72862120 ,127.00671620 ,30,30,1,2025-09-01
288010179,1,궁화1리 준말 건너,36.80212420 ,126.91319660 ,30,30,1,2025-09-01
288010180,1,궁화리 국시미,36.80032910 ,126.91202770 ,30,30,1,2025-09-01
288010181,1,궁화리 국시미 건너,36.80031640 ,126.91219040 ,30,30,1,2025-09-01
288000514,1,,36.72609550 ,127.00460450 ,30,30,1,2025-09-01
288010182,1,궁화리 조내골 건너,36.79780760 ,126.91165470 ,30,30,1,2025-09-01
288010183,1,궁화리 조내골,36.79771810 ,126.91177310 ,30,30,1,2025-09-01
288000476,1,,36.72541000 ,127.00440000 ,30,30,0,2025-09-01
288010184,1,궁화리 종점 건너,36.79385240 ,126.91026700 ,30,30,1,2025-09-01
288010185,1,궁화리 종점,36.79398330 ,126.91031650 ,30,30,1,2025-09-01
288000515,1,,36.72104000 ,127.00400000 ,30,30,1,2025-09-01
288000445,1,,36.70386610 ,127.00052430 ,30,30,1,2025-09-01
288000443,1,,36.70372250 ,127.00067630 ,30,30,1,2025-09-01
288000516,1,궁평리 건너,36.70520000 ,126.99630000 ,30,30,1,2025-09-01
288000431,1,,36.70427500 ,126.98958910 ,30,30,1,2025-09-01
288010186,1,오목리 정안,36.80907830 ,126.92374900 ,30,30,1,2025-09-01
288010187,1,가덕2리 덕동 건너,36.81129570 ,126.90810970 ,30,30,1,2025-09-01
288010188,1,창덕에버빌,36.81230510 ,126.89907680 ,30,30,1,2025-09-01
288000436,1,,36.66840490 ,126.98913670 ,30,30,1,2025-09-01
288010189,1,가내리입구,36.81044000 ,126.89160000 ,30,30,1,2025-09-01
288010190,1,가내2리 번개말,36.80673990 ,126.88784250 ,30,30,1,2025-09-01
288010191,1,가내1리 조원동 건너,36.80265940 ,126.89461780 ,30,30,1,2025-09-01
288010192,1,가내1리,36.80070090 ,126.89769900 ,30,30,1,2025-09-01
288010193,1,가내1리,36.80061020 ,126.89759320 ,30,30,1,2025-09-01
288000438,1,,36.65293110 ,126.98311010 ,30,30,1,2025-09-01
288010194,1,가내3리 가리울,36.79876000 ,126.90100000 ,30,30,1,2025-09-01
288010195,1,가내3리 가리울,36.79855000 ,126.90100000 ,30,30,1,2025-09-01
288010196,1,문금리 탑곡삼거리,36.64121000 ,126.97650000 ,30,30,1,2025-09-01
288000332,1,,36.61630380 ,126.97245580 ,30,30,1,2025-09-01
288000336,1,,36.60902230 ,126.96998390 ,30,30,1,2025-09-01
288010197,1,,36.60163040 ,126.97106870 ,30,30,1,2025-09-01
288000343,1,,36.58779110 ,126.97157680 ,30,30,1,2025-09-01
288000347,1,신영1리 동부실,36.58062430 ,126.97158650 ,30,30,1,2025-09-01
288000349,1,신영1리 새말,36.57513720 ,126.97124950 ,30,30,1,2025-09-01
288010198,1,온양여중고,36.77971340 ,127.01405760 ,30,30,1,2025-09-01
288000317,1,유구1비득제,36.55966550 ,126.96173570 ,30,30,1,2025-09-01
288000320,1,유구1리 여드니입구,36.55889470 ,126.95775730 ,30,30,1,2025-09-01
288000321,1,,36.55606510 ,126.95501700 ,30,30,1,2025-09-01
288000322,1,,36.55597070 ,126.95509030 ,30,30,1,2025-09-01
288010199,1,,36.55574160 ,126.95132070 ,30,30,1,2025-09-01
288010200,1,,36.55383810 ,126.95102680 ,30,30,1,2025-09-01
288000326,1,,36.55016370 ,126.95183380 ,30,30,1,2025-09-01
288000327,1,,36.55028150 ,126.95197830 ,30,30,1,2025-09-01
288000323,1,,36.55539870 ,126.95242260 ,30,30,1,2025-09-01
288010201,1,홍곳리 건너,36.81304270 ,126.88256780 ,30,30,1,2025-09-01
288010202,1,대흥2리,36.81365450 ,126.87458030 ,30,30,1,2025-09-01
288010203,1,대흥1리,36.81368840 ,126.87160340 ,30,30,1,2025-09-01
288010204,1,대흥삼거리,36.81396350 ,126.87079390 ,30,30,1,2025-09-01
288010205,1,대흥리종점 건너,36.80980390 ,126.87004320 ,30,30,1,2025-09-01
288010206,1,대흥리종점,36.80974540 ,126.87007170 ,30,30,1,2025-09-01
288000500,1,,36.74013000 ,127.01350000 ,30,30,1,2025-09-01
288010207,1,구 삼선초등학교 앞,36.80398000 ,126.86673690 ,30,30,1,2025-09-01
288010208,1,구 삼선초등학교 건너,36.80369430 ,126.86724930 ,30,20,1,2025-09-01
288010209,1,궁평3리회관 건너,36.79880450 ,126.86566970 ,30,30,1,2025-09-01
288010210,1,대흥3리 건너,36.79622990 ,126.86634110 ,30,30,1,2025-09-01
288010211,1,선도농협주유소 건너,36.79383090 ,126.86612550 ,30,30,1,2025-09-01
288010212,1,선도농협주유소,36.79372290 ,126.86616560 ,30,30,1,2025-09-01
288010213,1,선장초등학교 건너,36.78766860 ,126.86344160 ,30,30,1,2025-09-01
288010214,1,선장삼거리,36.78778890 ,126.86149600 ,30,30,1,2025-09-01
288010215,1,선장삼거리,36.78793720 ,126.86142190 ,30,30,1,2025-09-01
288010216,1,선장삼거리,36.78783760 ,126.86134430 ,30,30,1,2025-09-01
