"facility_id","name","category","nearest_node_id","address","lat","lng"
"F09771","묘한왕만두","음식점","ST005","충청남도 천안시 동남구 봉정로 14","36.803434","127.139343"
"F09772","곰이네","음식점","ST005","충청남도 천안시 동남구 차돌로 90","36.802289","127.140036"
"F09773","불타는청춘","음식점","ST005","충청남도 천안시 동남구 차돌로 90","36.802289","127.140036"
"F09774","사거리식당","음식점","ST005","충청남도 천안시 동남구 차돌로 90","36.802289","127.140036"
"F09775","울타리","음식점","ST005","충청남도 천안시 동남구 차돌로 90","36.802289","127.140036"
"F09776","코리아","음식점","ST005","충청남도 천안시 동남구 봉정로 2","36.802614","127.139767"
"F09777","주혜네","음식점","ST005","충청남도 천안시 동남구 봉정로 15-1","36.803588","127.138951"
"F09778","리지의달콤한세상","음식점","ST005","충청남도 천안시 동남구 다가2길 29-2","36.801091","127.139899"
"F09779","해독카페","카페","ST005","충청남도 천안시 동남구 다가8길 27","36.800641","127.139730"
"F09780","오성다방","카페","ST005","충청남도 천안시 동남구 봉정로 15","36.803471","127.138973"
"F09781","천사분식","음식점","ST005","충청남도 천안시 동남구 봉명1길 17","36.802171","127.132841"
"F09782","명문야식식당","음식점","ST005","충청남도 천안시 동남구 봉정로 2","36.802596","127.139588"
"F09783","대산정","음식점","ST005","충청남도 천안시 동남구 차돌고개3길 4","36.798994","127.137284"
"F09784","나나약국","약국","ST005","충청남도 천안시 서북구 미라15길 23, 상가동 205호 (쌍용동, 대우타워아파트)","36.799226","127.134726"
"F09785","더드림빵","음식점","ST005","충청남도 천안시 동남구 차돌고개5길 15","36.799077","127.135581"
"F09786","달달고기집","음식점","ST005","충청남도 천안시 동남구 봉정로 11","36.803147","127.138872"
"F09787","도담약국","약국","ST005","충청남도 천안시 동남구 쌍용대로 154, 대서양횟집 1층 (봉명동)","36.803993","127.137285"
"F09788","신가네장어구이","음식점","ST005","충청남도 천안시 서북구 차돌고개5길 22","36.799331","127.134865"
"F09789","웰빙노래주점","음식점","ST005","충청남도 천안시 동남구 차돌로 84","36.802074","127.139419"
"F09790","와라이브","음식점","ST005","충청남도 천안시 동남구 봉정로 1","36.802488","127.139252"
"F09791","이마트24천안봉명대우점","편의점","ST005","충청남도 천안시 동남구 봉명1길 18","36.802522","127.133413"
"F09792","소문난대구왕뽈찜아구찜","음식점","ST005","충청남도 천안시 동남구 차돌고개5길 1","36.799166","127.137027"
"F09793","빵굽는아저씨","음식점","ST005","충청남도 천안시 동남구 천안여상로 59","36.803246","127.138603"
"F09794","소주향기는바람에날리고","음식점","ST005","충청남도 천안시 동남구 봉정로 1","36.802470","127.139195"
"F09795","와라이브7080","음식점","ST005","충청남도 천안시 동남구 봉정로 1","36.802470","127.139195"
"F09796","최반장대구막창","음식점","ST005","충청남도 천안시 동남구 봉정로 1","36.802470","127.139195"
"F09797","메가센트럴약국","약국","ST005","충청남도 천안시 동남구 봉명로 58 (봉명동)","36.799805","127.138320"
"F09798","맥주나라","음식점","ST005","충청남도 천안시 동남구 순천향4길 18","36.800864","127.133467"
"F09799","분사모","음식점","ST005","충청남도 천안시 동남구 봉명1길 12","36.801513","127.133401"
"F09800","별미아구찜탕","음식점","ST005","충청남도 천안시 동남구 차돌고개5길 4","36.799418","127.136893"
"F09801","굴이야기","음식점","ST005","충청남도 천안시 동남구 신용로 21-1","36.801461","127.139082"
"F09802","일등식당","음식점","ST005","충청남도 천안시 동남구 차돌로 78","36.802011","127.138993"
"F09803","트럼통숯불구이","음식점","ST005","충청남도 천안시 동남구 차돌로 78","36.802011","127.138993"
"F09804","수리소푸드","음식점","ST005","충청남도 천안시 동남구 봉명1길 4","36.800927","127.133758"
"F09805","요리가","음식점","ST005","충청남도 천안시 동남구 봉명1길 4","36.800927","127.133758"
"F09806","제일왕족발","음식점","ST005","충청남도 천안시 동남구 신용로 21","36.801444","127.138936"
"F09807","자연능이백숙","음식점","ST005","충청남도 천안시 동남구 신용로 20","36.801146","127.138801"
"F09808","토지포차","음식점","ST005","충청남도 천안시 서북구 차돌고개2길 17","36.800169","127.134519"
"F09809","주식회사어굿플레이스순천향대학교의과대학","음식점","ST005","충청남도 천안시 동남구 순천향6길 31","36.802823","127.138154"
"F09810","순천향천안병원","카페","ST005","충청남도 천안시 동남구 순천향6길 31","36.802823","127.138154"
"F09811","세븐일레븐순천향대천안새","편의점","ST005","충청남도 천안시 동남구 순천향6길 31","36.802823","127.138154"
"F09812","보끌레어","음식점","ST005","충청남도 천안시 동남구 다가1길 6","36.801128","127.138655"
"F09813","남경생고기","음식점","ST005","충청남도 천안시 동남구 차돌로 73-1","36.802336","127.138198"
"F09814","자연에밥상","음식점","ST005","충청남도 천안시 동남구 신용로 16","36.801120","127.138308"
"F09815","풍경포차","음식점","ST005","충청남도 천안시 동남구 차돌고개3길 15-1","36.800121","127.137085"
"F09816","본정초콜릿순천향대","음식점","ST005","충청남도 천안시 동남구 순천향4길 60","36.802896","127.137359"
"F09817","예전한식","음식점","ST005","충청남도 천안시 동남구 순천향4길 60","36.802896","127.137359"
"F09818","다원오리","음식점","ST005","충청남도 천안시 동남구 신용로 13","36.801390","127.138263"
"F09819","길순네옹심이","음식점","ST005","충청남도 천안시 동남구 차돌로 72","36.801805","127.138242"
"F09820","건강한밥상","음식점","ST005","충청남도 천안시 동남구 순천향4길 27","36.801584","127.134376"
"F09821","동해대게","음식점","ST005","충청남도 천안시 동남구 신용로 14","36.801093","127.138151"
"F09822","술기로운호프생활","음식점","ST005","충청남도 천안시 동남구 신용로 14","36.801093","127.138151"
"F09823","진짜울산할매국밥천안","음식점","ST005","충청남도 천안시 동남구 신용로 14","36.801093","127.138151"
"F09824","원조닭갈비","음식점","ST005","충청남도 천안시 동남구 신용로 11","36.801426","127.138107"
"F09825","쭈꾸미네","음식점","ST005","충청남도 천안시 동남구 신용로 12","36.801084","127.137860"
"F09826","추억의족발","음식점","ST005","충청남도 천안시 동남구 차돌로 68-1","36.801706","127.137950"
"F09827","할리스순천향대학교부속천안병원본관점","카페","ST005","충청남도 천안시 동남구 순천향6길 31","36.802807","127.136787"
"F09828","할리스순천향대학교부속천안병원외래","카페","ST005","충청남도 천안시 동남구 순천향6길 31","36.802807","127.136787"
"F09829","시민해장 순천향병원점","음식점","ST005","충청남도 천안시 동남구 순천향4길 54","36.802707","127.136921"
"F09830","시민해장순천향","음식점","ST005","충청남도 천안시 동남구 순천향4길 54","36.802707","127.136921"
"F09831","커피베이","카페","ST005","충청남도 천안시 동남구 순천향4길 54","36.802707","127.136921"
"F09832","이마트24순천향대","편의점","ST005","충청남도 천안시 동남구 순천향4길 54","36.802707","127.136921"
"F09833","다가말갈빗집","음식점","ST005","충청남도 천안시 동남구 신용로 10","36.801075","127.137725"
"F09834","둥지","음식점","ST005","충청남도 천안시 동남구 신용로 10","36.801075","127.137725"
"F09835","까페도란도란","카페","ST005","충청남도 천안시 동남구 신용로 10","36.801075","127.137725"
"F09836","조리고천안","음식점","ST005","충청남도 천안시 동남구 차돌고개7길 1","36.800509","127.137029"
"F09837","어울림","음식점","ST005","충청남도 천안시 동남구 신용로 7","36.801355","127.137737"
"F09838","한춘정육점식당","음식점","ST005","충청남도 천안시 동남구 신용로 8","36.801013","127.137568"
"F09839","고자리삼겹살","음식점","ST005","충청남도 천안시 동남구 신용로 6","36.801049","127.137389"
"F09840","인생역전","음식점","ST005","충청남도 천안시 동남구 신용로 6","36.801049","127.137389"
"F09841","광혜당약국","약국","ST005","충청남도 천안시 서북구 봉명로 35 (쌍용동)","36.800704","127.135713"
"F09842","도헤","음식점","ST005","충청남도 천안시 동남구 차돌로 48","36.800708","127.135954"
"F09843","여우노래","음식점","ST005","충청남도 천안시 동남구 차돌로 48","36.800708","127.135954"
"F09844","지에스25천안봉명역점","편의점","ST005","충청남도 천안시 동남구 차돌고개3길 4-1","36.801040","127.137120"
"F09845","송림식당","음식점","ST005","충청남도 천안시 동남구 순천향4길 50","36.802402","127.136383"
"F09846","모임방다방","카페","ST005","충청남도 천안시 동남구 순천향4길 50","36.802402","127.136383"
"F09847","국본가수육국밥","음식점","ST005","충청남도 천안시 동남구 순천향3길 39","36.801556","127.135283"
"F09848","다사랑칼국수","음식점","ST005","충청남도 천안시 동남구 순천향3길 55-1","36.802302","127.136752"
"F09849","한우다","음식점","ST005","충청남도 천안시 동남구 신용로 3","36.801382","127.137289"
"F09850","기대만족천안","음식점","ST005","충청남도 천안시 동남구 차돌로 63","36.801761","127.137244"
"F09851","삽다리원조곱창","음식점","ST005","충청남도 천안시 동남구 차돌로 63","36.801761","127.137244"
"F09852","파리바게뜨순천향대학","음식점","ST005","충청남도 천안시 동남구 순천향4길 38","36.801934","127.135485"
"F09853","한천칼국수","음식점","ST005","충청남도 천안시 동남구 순천향4길 38","36.801934","127.135485"
"F09854","진베이크","음식점","ST005","충청남도 천안시 동남구 순천향6길 38","36.801628","127.135395"
"F09855","봉스토스트","음식점","ST005","충청남도 천안시 동남구 순천향3길 53","36.802230","127.136607"
"F09856","던킨도너츠천안순천향대","음식점","ST005","충청남도 천안시 동남구 순천향4길 40","36.802024","127.135654"
"F09857","빽다방 천안순천향병원점","카페","ST005","충청남도 천안시 동남구 순천향4길 40","36.802024","127.135654"
"F09858","면천콩국수뼈해장국","음식점","ST005","충청남도 천안시 동남구 신용로 2","36.800987","127.136683"
"F09859","교촌치킨봉명","음식점","ST005","충청남도 천안시 동남구 차돌로 54","36.800951","127.136470"
"F09860","명가초밥","음식점","ST005","충청남도 천안시 동남구 순천향3길 41","36.801745","127.135586"
"F09861","본죽순천향점","음식점","ST005","충청남도 천안시 동남구 순천향3길 41","36.801745","127.135586"
"F09862","메가엠지씨커피봉명역점","카페","ST005","충청남도 천안시 동남구 순천향3길 41","36.801745","127.135586"
"F09863","더채움","카페","ST005","충청남도 천안시 동남구 순천향3길 52","36.801996","127.136573"
"F09864","금강어죽","음식점","ST006","충청남도 천안시 동남구 광덕면 차령고개로 762","36.670744","127.139607"
"F09865","온마이포레스트","음식점","ST006","충청남도 천안시 동남구 광덕면 차령고개로 995-29","36.682487","127.153445"
"F09866","대평식당","음식점","ST006","충청남도 천안시 동남구 광덕면 차령고개로 1005","36.684528","127.156828"
"F09867","박서방농원","음식점","ST006","충청남도 천안시 동남구 광덕면 광덕로 366-1","36.684413","127.140571"
"F09868","백운푸드베스트","음식점","ST006","충청남도 천안시 동남구 광덕면 광덕로 485-18","36.686841","127.151831"
"F09869","화신한식뷔페","음식점","ST006","충청남도 천안시 동남구 광덕면 차령고개로 1051","36.688249","127.157227"
"F09870","한솔가든","음식점","ST006","충청남도 천안시 동남구 광덕면 행정길 9","36.688987","127.158247"
"F09871","에스피씨지에프에스한솔제지천안직원식당","음식점","ST006","충청남도 천안시 동남구 광덕면 세종로 4186","36.689461","127.160296"
"F09872","은아기사식당","음식점","ST006","충청남도 천안시 동남구 광덕면 광덕로 337","36.686227","127.138348"
"F09873","치킨더홈천안광덕점","음식점","ST006","충청남도 천안시 동남구 광덕면 차령고개로 1066","36.689565","127.157107"
"F09874","동해동태탕","음식점","ST006","충청남도 천안시 동남구 광덕면 차령고개로 1073","36.690035","127.156257"
"F09875","하원정","음식점","ST006","충청남도 천안시 동남구 광덕면 광덕로 294","36.688548","127.134056"
"F09876","더웨이투","음식점","ST006","충청남도 천안시 동남구 목천읍 학수소사길 96","36.734151","127.171618"
"F09877","소사리마을식당","음식점","ST006","충청남도 천안시 동남구 목천읍 소사3길 5","36.734960","127.172336"
"F09878","동원샘물천안아산크리스탈","카페","ST006","충청남도 천안시 동남구 풍세면 송정안2길 44-2","36.731227","127.139772"
"F09879","현무관","음식점","ST006","충청남도 천안시 동남구 목천읍 학수소사길 209","36.744011","127.169770"
"F09880","세븐일레븐천안미죽공단점","편의점","ST006","충청남도 천안시 동남구 풍세면 미죽3길 3","36.738440","127.151631"
"F09881","티엔산업개발주","카페","ST006","충청남도 천안시 동남구 풍세면 미죽로 438","36.743500","127.162076"
"F09882","천안장어가","음식점","ST006","충청남도 천안시 동남구 풍세면 영성2길 3","36.734157","127.122256"
"F09883","조은식품","음식점","ST006","충청남도 천안시 동남구 목천읍 학수소사길 219-27","36.747619","127.167863"
"F09884","더스푼건설현장식당","음식점","ST006","충청남도 천안시 동남구 풍세면 송정2길 19-5","36.735458","127.128024"
"F09885","미죽공단식당","음식점","ST006","충청남도 천안시 동남구 풍세면 미죽1길 63-1","36.742006","127.146163"
"F09886","솔모랭이","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 289","36.739435","127.124728"
"F09887","알롱지","카페","ST006","충청남도 천안시 동남구 풍세면 용두2길 39-1","36.744446","127.124075"
"F09888","남관약국","약국","ST006","충청남도 천안시 동남구 풍세면 풍세로 465, 1층","36.747404","127.130575"
"F09889","로우스톤커피클럽구룡랩점","카페","ST006","충청남도 천안시 동남구 미죽5길 227","36.757482","127.157480"
"F09890","자리","카페","ST006","충청남도 천안시 동남구 미죽5길 232","36.759427","127.158291"
"F09891","나에게","음식점","ST006","충청남도 천안시 동남구 풍세면 수원지길 51","36.751143","127.131107"
"F09892","건강식당","음식점","ST006","충청남도 천안시 동남구 풍세면 미죽로 3","36.752607","127.127504"
"F09893","복희네칼국수","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 442","36.752598","127.127190"
"F09894","정직한힘장어직판장","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 442","36.752598","127.127190"
"F09895","라라노래단란주점","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 444","36.752715","127.127358"
"F09896","천풍식당","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 444","36.752715","127.127358"
"F09897","아워홈해태음료주","음식점","ST006","충청남도 천안시 동남구 청당산업길 250","36.758233","127.147873"
"F09898","미래갈비","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 450","36.753229","127.127505"
"F09899","케이투호프","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 450","36.753229","127.127505"
"F09900","자야네국수앤김밥","음식점","ST006","충청남도 천안시 동남구 풍세면 수원지길 3","36.753561","127.128289"
"F09901","남관떡방앗간","음식점","ST006","충청남도 천안시 동남구 풍세면 남관길 4-13","36.753733","127.127752"
"F09902","제이로그","카페","ST006","충청남도 천안시 동남구 풍세면 풍세로 456","36.753805","127.127551"
"F09903","스모프치킨피자","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 458","36.753985","127.127573"
"F09904","남미식당","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 462","36.754211","127.127585"
"F09905","술자리","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 462","36.754211","127.127585"
"F09906","남관상회","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 459","36.754193","127.127316"
"F09907","초원식당","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 461","36.754418","127.127193"
"F09908","추억의연탄구이","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 463","36.754509","127.127193"
"F09909","치킨나라호프마을","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 470","36.754914","127.127676"
"F09910","남관가든","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 470-1","36.755057","127.127978"
"F09911","달님이네병천순대","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 469","36.755040","127.127374"
"F09912","이파리282","카페","ST006","충청남도 천안시 동남구 두지길 229","36.759310","127.143933"
"F09913","정화식당","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 473","36.755563","127.127363"
"F09914","퀸단란주점","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 473","36.755563","127.127363"
"F09915","힘찬추어탕","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 481","36.756311","127.127331"
"F09916","부산밀면","음식점","ST006","충청남도 천안시 동남구 풍세면 통미2길 68","36.757761","127.127479"
"F09917","숯불","음식점","ST006","충청남도 천안시 동남구 풍세면 통미2길 68","36.757761","127.127479"
"F09918","궁중통도가니탕설렁탕","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 502","36.757923","127.128173"
"F09919","채육시간","음식점","ST006","충청남도 천안시 동남구 풍세면 풍세로 502","36.757923","127.128173"
"F09920","세븐일레븐천안풍세점","편의점","ST006","충청남도 천안시 동남구 풍세면 통미2길 69","36.758221","127.127524"
"F09921","신방약국","약국","ST006","충청남도 천안시 동남구 풍세로 656, A동 1층 (신방동)","36.762879","127.138361"
"F09922","국수기행","음식점","ST006","충청남도 천안시 동남구 광풍로 1667","36.767539","127.142694"
"F09923","바다양푼이동태탕","음식점","ST006","충청남도 천안시 동남구 광풍로 1673","36.768107","127.142684"
"F09924","을화옥","음식점","ST006","충청남도 천안시 동남구 광풍로 1677","36.768404","127.142494"
"F09925","새봄온누리약국","약국","ST006","충청남도 천안시 동남구 통정10로 43-27, 1층 (신방동, 영인빌딩)","36.766199","127.136587"
"F09926","활기찬약국","약국","ST006","충청남도 천안시 동남구 통정11로 61, 1층 101호 (신방동)","36.766442","127.137206"
"F09927","새샘약국","약국","ST006","충청남도 천안시 동남구 통정5로 58, 101호 (신방동)","36.766932","127.136809"
"F09928","아구드림","음식점","ST006","충청남도 천안시 동남구 광풍로 1698","36.770277","127.143662"
"F09929","정성가득정가네쭈꾸미","음식점","ST006","충청남도 천안시 동남구 광풍로 1698","36.770277","127.143662"
"F09930","스마일약국","약국","ST006","충청남도 천안시 동남구 통정5로 68, 103호 (신방동)","36.767524","127.137511"
"F09931","동호원호두과자서","음식점","ST006","충청남도 천안시 동남구 광풍로 1707","36.770909","127.142577"
"F09932","삼동소바천안","음식점","ST006","충청남도 천안시 동남구 광풍로 1707","36.770909","127.142577"
"F09933","플래티넘피시","PC방","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09934","79네수육국밥앤철판신불당파크점","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09935","갓잇 천안불당점(GOD EAT)","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09936","돌치베이커리","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09937","미카도스시천안","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09938","비비큐불당파크힐점","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09939","원조공주얼큰이칼국수","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09940","이화원","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09941","이화원파인다이닝","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09942","케이비제이","음식점","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09943","메가커피","카페","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09944","원유로스페셜티천안","카페","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09945","천안불당신도시","카페","ST006","충청남도 천안시 서북구 불당23로 73-27","36.820415","127.109683"
"F09946","세종메디칼약국","약국","ST006","충청남도 천안시 동남구 풍세로 798, 108호 (청당동, 코르지아빌딩)","36.773371","127.145935"
"F09947","모산짬뽕가게","음식점","ST006","충청남도 아산시 배방읍 휴대길 216","36.766132","127.119025"
"F09948","안주가천안","음식점","ST006","충청남도 천안시 서북구 불당25로 208","36.819641","127.109413"
"F09949","컴포즈커피천안신불당파크점","카페","ST006","충청남도 천안시 서북구 불당25로 208","36.819641","127.109413"
"F09950","프랭크커핀바","카페","ST006","충청남도 천안시 서북구 불당25로 208","36.819641","127.109413"
"F09951","누누","음식점","ST006","충청남도 천안시 서북구 불당25로 208","36.819614","127.109402"
"F09952","일품양평해장국","음식점","ST006","충청남도 천안시 서북구 불당25로 208","36.819614","127.109402"
"F09953","후쿠","음식점","ST006","충청남도 천안시 서북구 불당25로 208","36.819614","127.109402"
"F09954","희미한옛사랑의그림자","음식점","ST006","충청남도 천안시 서북구 불당25로 208","36.819614","127.109402"
"F09955","공차천안불당파크점","카페","ST006","충청남도 천안시 서북구 불당25로 208","36.819614","127.109402"
"F09956","빽다방천안","카페","ST006","충청남도 천안시 서북구 불당25로 208","36.819614","127.109402"
"F09957","긴자료코천안","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819343","127.109312"
"F09958","옛날통닭","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819343","127.109312"
"F09959","청정생돈","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819343","127.109312"
"F09960","탄광맥주","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819343","127.109312"
"F09961","또또꼬마김밥","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819316","127.109323"
"F09962","수마라탕훠궈","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819316","127.109323"
"F09963","엔","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819316","127.109323"
"F09964","오복이밥상","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819316","127.109323"
"F09965","탠탠마라탕","음식점","ST006","충청남도 천안시 서북구 불당25로 206","36.819316","127.109323"
"F09966","등용문스터디카페불당","카페","ST006","충청남도 천안시 서북구 불당25로 206","36.819316","127.109323"
"F09967","북극해고등어천안","음식점","ST006","충청남도 천안시 동남구 광풍로 1725","36.772180","127.142411"
"F09968","천년풍천장어","음식점","ST006","충청남도 천안시 동남구 광풍로 1725","36.772180","127.142411"
"F09969","해마루회수산","음식점","ST006","충청남도 천안시 동남구 광풍로 1725","36.772180","127.142411"
"F09970","구룡","카페","ST006","충청남도 천안시 동남구 광풍로 1725","36.772180","127.142411"
"F09971","풍경별관","음식점","ST006","충청남도 천안시 동남구 배울1길 35","36.771003","127.139967"
"F09972","냉삼각","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09973","더드소","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09974","더씨푸드","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09975","도도한삼계탕 불당점","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09976","동경규동천안신불당","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09977","등촌샤브칼국수","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09978","비욘드쿡","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09979","소덤소덤불당","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09980","솔솔","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09981","큐알컴퍼니","음식점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09982","디에스라운지","카페","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09983","정현에프엔디","카페","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09984","코끼리카페","카페","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09985","트러스트커피","카페","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09986","플러스82","카페","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09987","씨유(CU) 신불당CGV점","편의점","ST006","충청남도 천안시 서북구 번영로 201","36.819135","127.110096"
"F09988","데이데이21","카페","ST006","충청남도 천안시 동남구 신방통정로 84-1","36.768129","127.131271"
"F09989","늘봄식당","음식점","ST006","충청남도 천안시 동남구 신방통정로 84","36.768354","127.131159"
"F09990","마노앤디또","카페","ST006","충청남도 천안시 동남구 용평3길 8","36.774845","127.144421"
"F09991","본가오리불고기","음식점","ST006","충청남도 천안시 동남구 풍세로 678-12","36.770503","127.136035"
"F09992","통세골감자탕","음식점","ST006","충청남도 천안시 동남구 풍세로 652","36.769973","127.134522"
"F09993","괴강어죽솥뚜껑매운탕","음식점","ST006","충청남도 천안시 동남구 신방통정로 74","36.768878","127.130510"
"F09994","케이에프씨","음식점","ST006","충청남도 천안시 서북구 불당23로 73-8","36.817955","127.109758"
"F09995","유장춘닭개장","음식점","ST006","충청남도 천안시 동남구 풍세로 678-8","36.770710","127.136047"
"F09996","일품순두부돌솥밥정식","음식점","ST006","충청남도 천안시 동남구 풍세로 656","36.770432","127.134960"
"F09997","문카페","카페","ST006","충청남도 천안시 동남구 풍세로 656","36.770432","127.134960"
"F09998","굳앤돈","음식점","ST006","충청남도 천안시 동남구 통정8로 60","36.769624","127.132483"
"F09999","장수순대국밥","음식점","ST006","충청남도 천안시 동남구 풍세로 664","36.770549","127.135117"
"F10000","홈즈앤루팡천안","PC방","ST006","충청남도 천안시 동남구 풍세로 712","36.773120","127.140475"
"F10001","노마진푸줏간천안","음식점","ST006","충청남도 천안시 동남구 풍세로 712","36.773120","127.140475"
"F10002","자반고 천안동남점","음식점","ST006","충청남도 천안시 동남구 풍세로 712","36.773120","127.140475"
"F10003","킹스커피","카페","ST006","충청남도 천안시 동남구 통정8로 61","36.769975","127.132394"
"F10004","부송국수","음식점","ST006","충청남도 천안시 동남구 풍세로 684","36.771772","127.137113"
"F10005","늑대골","음식점","ST006","충청남도 천안시 동남구 풍세로 696","36.772266","127.138077"
"F10006","스마트띠아모신방","카페","ST006","충청남도 천안시 동남구 통정8로 59-25","36.770137","127.132607"
"F10007","뚜쥬루개발주","음식점","ST006","충청남도 천안시 동남구 풍세로 706","36.773076","127.139534"
"F10008","천상대게","음식점","ST006","충청남도 천안시 동남구 풍세로 698","36.772428","127.138223"
"F10009","레드롱떡볶이","음식점","ST006","충청남도 천안시 동남구 통정9로 76","36.770254","127.132730"
"F10010","피자스쿨천안새샘초교점","음식점","ST006","충청남도 천안시 동남구 통정9로 76","36.770254","127.132730"
"F10011","박미희밥상차려주는집","음식점","ST006","충청남도 천안시 동남구 풍세로 702","36.772941","127.139041"
"F10012","전라도밥상","음식점","ST006","충청남도 천안시 동남구 중리1길 16","36.776027","127.143651"
"F10013","그레이스하늘샘까페","카페","ST006","충청남도 천안시 동남구 풍세로 708","36.773958","127.140342"
"F10014","정우등심","음식점","ST006","충청남도 천안시 동남구 신방통정로 67-7","36.770058","127.130658"
"F10015","또봉이치킨피자","음식점","ST006","충청남도 천안시 동남구 통정9로 68","36.770741","127.132093"
"F10016","잇츠미하이","카페","ST006","충청남도 천안시 동남구 통정9로 66","36.770841","127.131970"
"F10017","신방행복어린이집","음식점","ST006","충청남도 천안시 동남구 통정11로 80","36.771910","127.134604"
"F10018","양평뚝배기해장국","음식점","ST006","충청남도 천안시 동남구 광풍로 1767","36.776811","127.142879"
"F10019","세븐일레븐천안청당광풍로점","편의점","ST006","충청남도 천안시 동남구 광풍로 1767","36.776811","127.142879"
"F10020","장독대","음식점","ST006","충청남도 천안시 동남구 풍세로 705","36.773753","127.137923"
"F10021","잼잼키즈","음식점","ST006","충청남도 천안시 동남구 풍세로 705","36.773753","127.137923"
"F10022","천안축산농협천안축협한우프라자","음식점","ST006","충청남도 천안시 동남구 광풍로 1775","36.777532","127.143407"
"F10023","이마트24천안신방통정점","편의점","ST006","충청남도 천안시 동남구 통정6로 6","36.772792","127.135535"
"F10024","끝내주는양푼이동태찌개","음식점","ST006","충청남도 천안시 동남구 통정5로 8","36.770924","127.129550"
"F10025","명품손칼국수","음식점","ST006","충청남도 천안시 동남구 통정5로 8","36.770924","127.129550"
"F10026","지에스25신방","편의점","ST006","충청남도 천안시 동남구 통정5로 8","36.770924","127.129550"
"F10027","배유상사","카페","ST006","충청남도 천안시 동남구 신방통정로 44","36.770575","127.127769"
